v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,J,fault point
(-311.2737809211676-56.71177276792166j),(224.83846448384548-220.57419100113694j),(-516.6718373371608+233.20646870945944j),(394.0061721052057-58.7492827196581j),(44.750225261417526-162.8394080585627j),,(491.3704822631511-141.13860403921237j),(-140.9340562261976-84.74146035848216j),(-322.5664590792668+242.6378429175041j),(527.2886215795677-205.87845904124396j),(-308.9944502218758+3.953457323525896j),(-157.18995461698742+201.14319831316368j),(497.26900538583425-244.87309038113443j),(-438.4149045737041+92.15399281758246j),(27.843247092309245+134.49547721501978j),(405.0656045284315-253.24619623428612j),(-513.0113145469745+168.83061674023617j),(209.3946342047316+51.02901675690512j),(262.2085090835066-229.9507147374031j),(-523.455354739903+224.394871699006j),(364.7610978610626-38.818652574559884j),(86.56208374021175-177.89975969679367j),(-211.18737970898817+22.08515584845656j),(166.3879859244482+151.44722395284936j),(11.89586575134614-203.48134487348764j),(-180.63628084941422+92.2729284167329j),,(-64.25793731975412-203.61746693938696j),(-127.4965077126842+150.92191644624586j),(216.96711223524633+22.850465939577056j),(-132.3762471388212-178.29110374925006j),(-58.4132205119239+190.69802912725444j),,(-183.94082857846098-130.66933207213347j),(17.974674630380047+206.62723992899882j),(162.41162921901307-116.81882184444363j),(-212.50350008344682-66.7072827591438j),(92.11482602732879+196.71759157356797j),(102.17279901187521-168.9115717451644j),(-214.49248260652635+5.596551908785777j),(154.73596368327358+162.20829147737572j),(29.15719956429567-199.88182921052135j),(-189.65905270108337+77.20053443434237j),(-170.69152826999368+51.91349904273574j),(117.88400591987306+115.72027142675j),(29.49574492881708-190.51766544389685j),(-153.21258826620624+112.47261023497117j),(154.01491242600937+55.80339116526541j),(-31.259054316030543-179.3112238975346j),,(170.88616259812218-11.091736326872386j),(-88.10489024057274-145.6818072333653j),(-65.35836943709175+185.58238694876172j),(166.38799657515705-76.59983559922142j),(-133.93315727745613-93.83479399209831j),(-5.969312890439991+188.99063144117633j),,(-163.0130033967629-30.253683993610398j),(54.16620978088244+168.76548514972256j),(98.13532672676024-171.8854840023057j),(-171.70797655834906+37.11066716884605j),(107.52821572668914+127.43611463848802j),(42.91585983024417-189.74750616944482j),(-158.93076520070503+99.83430734598363j),(0.15508489864555927-0.9879011459716486j),1
(-184.03293149536756+95.28734705581121j),(4.6205934335972785-204.05371738595898j),,(-218.4176262252396+25.446922782443963j),,(118.87067132014086+189.6662673765258j),(-225.48906698425196-47.575654308649746j),(151.2092703926745-132.68244055743415j),(44.37788727041236+206.49628975821054j),(-204.36296590274523-114.64886755297249j),(200.39822829676166-69.17539930319955j),(-35.66437795743765+197.50382837940433j),(-157.6811544767645-167.38517177093053j),(224.52726865035186+2.982066746676253j),(-111.2467915254235+163.81339587998545j),(-91.28122096936845-199.1898607774827j),(220.57904061669947+74.76662357755883j),(-172.9177276962338+109.63800086712455j),(-13.466516528900044-206.0857393099887j),(189.04727245794953+137.2015696942785j),(-212.96519924903433+41.752308685055354j),(66.03218380701566-187.21047365955488j),(-165.7098539835477+70.65955736092147j),(132.44709638017574+102.57785980948384j),(7.071102452025556-193.52237625007672j),(-140.91652225358976+129.2139197067998j),(161.7119193841514+38.75616798271907j),(-52.7742244671342-175.6341906750409j),(-98.50149566539042+171.61000459808017j),(170.7545707594524-29.91200568410415j),(-106.02010325155635-135.78284517202937j),(-43.768798502180275+192.54615642198934j),(158.44426157730962-94.83966526263114j),(-146.00810511380953-78.95177418090607j),(16.43721292668637+189.40429695003658j),(126.32040331729357-147.90756833433548j),(-167.73770665508815-12.247736905325198j),(74.58774110999892+162.57731757648008j),(78.40010354688081-182.4795420804369j),(-168.49160828817597+55.98788714942178j),(123.41102793803155+115.4199480159691j),(20.675824232667836-194.2323406369436j),(-148.17553416579173+117.22219264104594j),(365.61706831308373-75.39065304228268j),(-503.95069497857685+277.50976600073443j),(237.99079678776604-256.9971759048734j),(218.89678356603196+30.309070704079872j),(-500.17481899920904+220.69443112612453j),(380.18851918595817-294.64622856304373j),(44.80332593787857+132.21862714541197j),(-433.85178463681746+136.28112647463394j),,(-134.89281422661247+217.5941656811703j),(-313.27532675595916+34.82578596199906j),(510.11890887457037-259.30681440740136j),,(-153.5236030764252-70.9845397830729j),(31.524815182632018+151.61339310830732j),(115.76469812859835-110.61067865132497j),(-170.18219374705296-19.12925078378761j),,(64.69459122514974-140.7978952297374j),(-165.5593999458164+35.118162395031916j),(133.60448236362697+98.73505209697562j),(-0.6054094092370952-0.7959142210107767j),56
(8.840788994065328+184.59124651249334j),(-153.4515227384681-102.7243753325438j),(174.95605256119583-61.55293838806257j),(-56.10240867822489+176.44951967961532j),(-107.75929012649326-149.78979599671808j),(185.17129519062613+2.9614819845739966j),(-114.02996680215237+146.24267554216783j),(-48.59169423999357-178.12391364745068j),(172.23075730425225+67.10556727495225j),(-157.69800980643436+97.74809791226797j),(16.652321890551068-184.18353003279915j),,(-181.64582296030815+37.03006254414953j),(79.81395527176537-167.2108865223848j),,(-182.8787179960608-28.318604153063962j),(132.99480611069302-129.3284222744776j),(23.58394613471939+183.221958079934j),(-161.24252065672928-90.12601257043868j),(169.54457740313475-75.27336195783235j),(-41.82980650829707+180.28481930104988j),(-119.44285027856327-140.6631095515982j),(-71.17121454371615+192.03993512504485j),(204.68830245358862-89.35307340031076j),(-173.99457347127984-85.01712830531444j),(3.7140156275419116+191.18249406527758j),(169.54610447177373-143.97205305161128j),(-206.7881718418189-18.739704636514784j),(78.13480593723773+166.41756849781598j),(113.20206536001284-180.58724190239485j),,(142.78479232689273+120.84202708332361j),(42.702040695989695-194.61988882549196j),(-193.93123954243163+112.26430012416995j),(189.5794555752772+60.15511836243717j),(-33.13789953602323-184.31520298319504j),(-149.88847589775986+160.60875256157374j),(212.6670952318702-8.054223661455843j),(-104.83392573632307-150.96179146443154j),(-87.10206925937305+188.86898503710756j),(209.16058823601765-75.25638022964485j),(-163.42040721771076-98.7305182024408j),(-13.42349709302955+193.51103868389956j),(136.62106279162418-344.50836766804593j),(-44.195277143737556+553.2986359820711j),(-83.68608889421576-318.2060838767578j),(144.43044292364556-172.1667179893462j),(-89.30573784077438+524.4190847168243j),(-37.46433235678238-455.9571982948061j),(134.17871032921875+21.7044820971722j),(-123.24846294405165+429.9606152315549j),(13.442361207913919-536.690594078622j),(107.14785026215358+212.86152379788928j),(-141.77889450634194+281.73531527457226j),(62.66807951440846-550.3105121034389j),(66.71808783899442+377.400105438426j),(-142.5797910476535+98.27884669972735j),(189.61876219393008+63.86242230637578j),(-84.53642760506492-174.7701796269675j),(-88.36510167042397+145.46887946395003j),(190.37588948133347+0.5345636296914051j),,(-23.100303811582304+174.4679423951891j),,(-0.9884869404150914+0.15130620816348372j),56
(-406.901855743174-377.01446248587723j),(534.8497447230213-128.74671593981344j),(-233.71540260929535+531.2210765882351j),(-254.91669449440855-507.5242985284382j),(539.0423389058642+76.66707868969326j),(-390.72225119604036+415.6961650373794j),(-71.05404909535866-574.5679194048544j),(475.827368241357+272.49360956377365j),(-498.8690500541146+248.1882009893336j),(121.6939473723735-569.7614804787262j),(353.1099023814317+434.24465261171827j),(-544.631977711802+49.644154902735295j),(299.2240433952469-493.7060297943607j),(-337.29838451951775+327.94772206637094j),(104.7757125539865+100.90604687225348j),(211.80308349245874-448.80812395730675j),(-358.4632425495445+436.6547031001297j),(217.54691980827417-74.1958439918181j),(97.89602211874364-347.7864954808093j),(-334.80205905452993+490.75775399573564j),(303.11375544662775-240.0195004681529j),(-28.252995003125122-203.27395904568996j),(-114.28472114891392+142.98523189272245j),(165.1377284377608+32.01313646187536j),(-83.50929462113693-181.32902454441472j),,(161.5000882860971-40.463512540002j),(-128.3227073149848-136.70878775520748j),(-7.801331288347811+204.2067126976164j),(137.66676611046728-107.88017525021255j),(-157.08928919350242-74.99303580754986j),(50.48721685870163+197.70322082246054j),(96.61813301370987-161.80635792933202j),(-166.21176209603783-3.8993601618061575j),(102.46230853167715+166.47682368318357j),,(-154.54935536440118+67.68193278966473j),(141.62442762669653+114.43240080072883j),(-15.081561425016332-204.74354979691776j),(-123.56045989166161+130.79955982061864j),(163.07632787584055+48.07813818792935j),(-71.76450959132877-188.38523762362942j),(-77.12025547420835+177.56062415835362j),(-183.24195294720607+137.23206514540132j),(247.73137873682617+38.904002438490906j),(-113.47875828066985-183.82940510298192j),(-111.8119887992801+181.27800318745068j),(247.40177202843867-33.29665421989225j),(-184.51393539177838-141.3968747974507j),(-26.399868999171062+202.65501919257983j),(216.13442669045423-101.33354447899242j),,(62.31357010942729+198.68990460441924j),(157.83934284040117-156.6986147757791j),,,(79.80635536004444-192.46843016470802j),(-238.82286809637628+60.65091430928618j),(206.24417098171136+119.82368680504447j),(-8.206464289121428-204.16995397244287j),(-196.41486339479843+124.7212483701792j),(243.46272556454096+54.78485100192906j),(-95.19306070161304-190.33990369230017j),(-129.4450632911337+173.19511619723258j),(0.37798489363319215-0.925811762824984j),12
(-160.46922024292616+94.6640754336757j),(52.62686622641865-187.4251029572684j),(97.43529512605141+129.8246838628126j),(-169.33016887591154+31.927350806819753j),(105.38022383399343-168.0657265895215j),(43.11081335941509+169.37368009588928j),(-157.01627925354978-34.80190801370113j),(144.9557218208629-127.68963122583204j),(-16.604701239716952+187.74239696970062j),(-125.06741059158864-97.17916755341093j),(166.4044206429999-71.34587158801482j),(-74.24378808020765+182.63381552216055j),(-77.47878790426716-147.40411443440766j),(167.0441477651652-6.080268305370822j),(-122.59864509621423+154.68676689944942j),(-20.20139674181661-179.19608919920344j),(146.79490493052504+59.94567614252465j),,(39.60219108942449-188.57948650864608j),(108.18887199021395+118.47537816149074j),(-169.18561006349353+46.675385985254024j),,(-217.67552040121458+6.577830123530106j),(166.26775063751433+166.5022989111211j),(18.52801847804166-206.00626266968965j),(-188.45971860087874+80.24207835924324j),(207.19995359474044+109.89616679664621j),,(-135.67691698288928+143.87200700613576j),(222.22167921051138+39.54745371004141j),(-130.489505057832-191.24004189912776j),(-65.92763625979612+189.51065566995794j),(209.45445176876484-35.74669196710563j),,(12.065934560128923+211.45088421103844j),(170.4948206489933-106.57069256855812j),(-216.2764173079818-83.80564259397723j),(88.55065309220458+206.94905401065483j),(110.21471087746727-164.06796472652078j),(-220.56052429256772-10.436349679079974j),(153.96205982709625+176.56812161092233j),(36.152186007185556-201.04844038548518j),(-197.26340662939353+64.23801496578582j),(368.1827780975221-18.76907334761755j),(-535.4450961390373+196.86159882594146j),(273.147563500564-217.02226610617134j),(208.28210320163674+63.077216675172856j),(-522.6178329236457+141.4714146574531j),(417.6843604582348-232.5248619012845j),(22.335627512803818+137.03566326426852j),(-444.4368990955005+68.39014600583297j),(321.7723478133962+314.2942241398048j),(59.03348196083667-444.8366268557507j),(-392.47980862434906+218.50965792742267j),(411.0599254686427+183.1162850848251j),(-99.86796768180234-437.83752274949336j),(-291.4428848235535+341.30440725909784j),(448.94421514020956+29.039545749118773j),,(-153.96085506332963+421.4188376167533j),(430.6877638890285-128.66860604148778j),(-361.89620055034834-267.3057797877403j),(2.774071125587028+448.83459187003155j),(358.5735517943531-270.2866721754381j),(-0.9429829750886037-0.3328409660679493j),50
(-56.43328694518696+199.74192750157317j),(-144.05404157167024-145.21151233556753j),(228.97427827355753-25.814573452257463j),(-130.2003183267427+176.13096482420553j),,(217.6680729087198+45.62872689678008j),(-187.68572252003378+130.494720316263j),,(179.14234566073273+111.3661278290117j),(-221.70091556558737+68.54003347629532j),(86.40033077339083-193.4600780761209j),(118.21476161881944+163.17712828837927j),(-227.9922773569249-1.9856252850445344j),(154.86340488860935-160.79884197755885j),(42.50435137830167+194.58273187478588j),(-205.77306936291603-72.26298042437969j),(203.96071818307456-108.02961512268263j),(-38.52125326353707+201.6556491945675j),(-157.8218167486769-133.50380691383856j),(227.5526224494771-41.75122069184695j),(-114.72975229056709+183.51140773326293j),,(-60.099504124821706+167.63473897935944j),(162.11914295669263-22.734911701808866j),(-134.07899537348462-140.40395697563872j),(-1.525781426163995+190.90400754039993j),(135.90650286267766-88.25166663761149j),(-161.25648053648834-85.20041268180954j),(57.23874114664799+190.30061649919392j),(92.69867381284233-142.73249821007252j),(-168.26874696939697-19.34250614525312j),,(37.89882050942843-179.3645460516513j),(-154.23890658719938+48.934192280532145j),(146.8411114883765+120.7535278961111j),(-21.64030282296462-193.56695080835993j),(-120.92139926799578+111.09164087874734j),(166.4741295929926+60.506735097730626j),(-78.47329342593946-183.5636933245058j),(-72.48259910353174+159.357013760364j),(165.28945885201043-7.3064608853799236j),(-125.49315204723916-150.60568689364632j),,(192.65358801050954-315.93645328286186j),(-140.6163346636551+556.4633668085129j),(-24.230116408305193-350.5685603879619j),(169.63800083475525-136.56923348213363j),(-178.95410884253135+514.1446091601825j),(44.70460979317012-479.2484109433421j),(125.40908083424766+59.87605013225633j),(-194.91356535347165+407.53176256658156j),(108.04899797087316-547.9979628802045j),(65.4976807414715+248.83379809168153j),(-186.49896467465416+249.95682685708462j),(157.88179473593067-548.2200438691606j),(-2.6042432550360815+406.67473171121026j),(-154.76255762198556+61.1246413931315j),(187.97137923591833-479.8868825505529j),(-70.3805050847305+513.6607484326634j),(-103.67300075919128-135.35121680502968j),(194.55503104607365-351.5435813594851j),(-129.35564292457676+556.413183280393j),(-39.61907353584374-314.90132489890055j),(176.8094605946979-179.23954638773102j),(0.98513140685238-0.17180253558388067j),63
(-68.16888248964557-202.85625126433203j),(201.42214307824582+80.06488585945276j),(-173.0848571696802+106.95838803145779j),(5.890560641544582-208.17449042511578j),(166.02942740538361+142.38298799205003j),(-204.75261047826595+37.63500657300055j),(79.21338566359302-187.46038583461285j),(109.874633159782+186.89601285425192j),(-210.81592815663265-36.394654824893884j),,(39.97995073613838+208.03758023176778j),(-190.51658872550996-105.87314300662582j),(188.21164128416888-81.2278298762036j),(-34.9142482882054+203.16392455904446j),(-146.39303664519613-162.11213173215978j),(210.25677523678652-8.993822767724541j),(-105.44239981364439+172.8844993744991j),(-83.96294832713266-198.0789020370438j),(206.00917448486092+64.36486722312613j),(-162.7849165751699+120.98576479332519j),(-11.033243419352214-209.27578791864582j),(176.00000402688244+129.67469231397567j),(-53.3299739046618+424.29590010114333j),(-112.12393040455048-637.8758814044717j),,(554.769817251773+115.38124518397308j),(-294.91261917080556-574.4275604152305j),,(536.304754340619-111.45354128460008j),(-440.822309635353-439.1467315985167j),(-8.309028054077189+637.4423409179946j),(450.77446315901824-324.3509961757356j),(-531.6069082875988-248.95034299884813j),,(308.8745574521525-496.6881662246883j),(-555.9137471103826-27.622566049375905j),(356.9721482216561+529.7731451478344j),(128.34970476354619-606.9141858922811j),(-510.7032414627158+197.15942920139491j),(483.34603521851324+370.7661195624686j),(-68.22535478737845-641.2452259088323j),(-401.62899194564267+397.28652065344875j),(549.2772132459156+165.39457036966866j),(29.558895159971023-240.6635193674735j),(-211.40422467788943+158.58047744867937j),(223.65090096213922+50.72346294282679j),(-56.47405032553573-219.33459780710712j),(-156.00900406576986+211.9849520752922j),(243.33411981041314-34.57076561562323j),(-135.44488225380698-170.5777544345879j),(-81.1047647749332+238.8805824566052j),(232.58826235646788-115.54189938751578j),(-197.47825115775052-100.4900614911359j),(3.941673553723554+235.9040540286483j),(192.7571044614677-182.06444997138155j),(-234.81684738785043-17.836026634306158j),(88.49520326184597+203.42758344036724j),(128.8215560928968-225.8197328805903j),(-242.79145729421373+67.04841395356776j),(161.98235520702593+145.51237264045514j),(48.776795572838694-241.33612398241934j),(-220.4048511685274+143.54841052789573j),,(-37.367532222947375-226.6732893477817j),(-0.17066425355006748-0.9853292406907441j),23
(-104.81838769965694-176.9460534028801j),(203.2596595785683+4.744954290464229j),(-138.63624070314876+171.26277573741322j),(-37.20784913311888-209.8752566477219j),,(-182.2226927933109+113.91653531484496j),(35.05555308112814-216.55943431432976j),(140.234840080599+145.467922562482j),(-203.0220888498859+42.324964447534285j),(102.93523754813438-196.16272601290999j),(79.73122012170703+192.62929881833736j),(-198.4334520343657-34.559368378790495j),(157.9428093826021-151.2357522388603j),(9.25716370021497+215.70226677225378j),(-169.03059410767997-107.12203164979752j),(193.1995390341711-87.39665776391882j),(-62.37450654376719+211.8015380687166j),(-118.49035992845955-166.28902119753022j),(204.29655150590216-12.628559293445552j),(-126.20620767362612+181.41490115040972j),(-53.132835818218965-204.66146981453204j),(189.8461587929563+63.718748022161094j),(-67.94924449585253-180.1709804737504j),(-108.45982712592541+152.08137282400713j),(197.8572004784712-1.984761519635878j),(-128.52399602510286-149.70412108978215j),(-43.91734956063425+181.29314590760433j),(181.12608165236662-67.4400754538059j),,(26.11701866846094+187.83410334812626j),(141.74503866759503-124.4619678710504j),(-195.89239755234468-38.75955406887788j),(92.88543819102752+170.88629453017109j),(84.63869435460138-165.91981723496858j),(-194.2615889005252+27.84446952479263j),(148.03847846352443+132.56905301895682j),(16.948231009542013-186.62929484310197j),(-168.3382531018758+90.96652565568046j),(184.67921902096003+77.67397263841461j),(-52.86161869604428-184.0006682123612j),(-121.36411870494425+142.7131636895044j),(198.2257134800621+13.065715815734738j),(-116.0610915666269-158.36264866518303j),(83.53965576261021+372.231951519464j),(-289.9059340221037-509.56024763262997j),(263.6957060669606+238.09476551555707j),(-25.936079415551475+224.38180748653144j),(-232.63071958892309-506.8484851431739j),(304.56994857593327+382.69689107519287j),(-132.1684924482978+48.47258507134356j),,(307.35753800147995+479.4425429589544j),,(51.021229171981915+238.30358596244116j),,(-243.57467120205033-56.328681164864136j),(130.97962064211026+219.39817302082798j),(86.69359141533778-206.45588118157434j),(-234.81702805825026+27.88473564312845j),(194.55893270627715+173.05688814880187j),(1.7837111538492394-235.16393941709177j),(-196.69537599777271+108.6111496863092j),(233.80853460398552+105.07473656146547j),(-83.34922324753504-234.46460726432994j),(-0.9864926665469151+0.16380542985248325j),52
(127.66103514563265-157.11173348001765j),(30.20284366789639+204.98002888211514j),(-163.8365462978271-88.40347039742466j),(166.03267881815145-99.09461079302196j),(-35.02939792447383+207.09422141686386j),(-124.07615349208035-148.95287105333176j),(183.64183732683185-28.685648131801116j),(-95.88119248748754+183.31115848184044j),(-68.79996395039714-190.8756266573743j),(178.286474934573+45.310471876943666j),(-144.74298694520292+136.60492623197516j),(-4.920298027071823-208.92927170546028j),(150.6362828913609+113.64049044826044j),(-175.50458486082118+72.8161667688673j),(59.5746540888026-200.85618715456593j),,(-184.31923013255997-0.078297625268263j),(116.61976030407375-167.66591702582912j),,(-170.08464613041068-72.96297085482968j),(159.0814961831012-113.50892432470704j),(-20.45550639822639+208.91849222670302j),(-322.1430511314717+184.18379373010487j),(406.30293410900185-429.524967477878j),(-164.50703008762736+330.280520358906j),(-209.26433843944903+33.93087114130722j),(415.15377356031405-370.92128322458115j),(-287.9868518936757+410.3407731257471j),(-70.21699585422157-120.56512704972862j),(-43.80245834115181+117.22315701655107j),(122.68147031356428-19.839123310815047j),(-103.13949673751273-93.46081084571651j),(0.8540502316601533+131.7819801563155j),(102.11655651308622-64.38129651420611j),(-123.16434225523705-54.66916469920671j),(45.40375931541829+129.86138835600363j),(68.7819066300664-100.87255032498214j),(-127.78741357410583-9.041107015725181j),(84.27570131212396+111.70155276170296j),(26.846038444043735-124.7496317663846j),(-116.43059287808049+37.71754647344264j),(112.60891677246197+79.57337160735335j),(-18.446942804719896-133.0266976133829j),(167.10666868941215-111.98888271856607j),(-179.69681115343195-74.78360346410969j),,(122.05438770218716-166.63654852907618j),(-194.31638072339803-1.9718500478462602j),(110.6884121218319+168.9983355243894j),(61.73913299264092-200.44621490950084j),(-184.63657139651974+71.08648438882312j),(159.4096575352332+115.30224843221188j),(-6.296636990840682-209.18996298498587j),,(188.19663053246245+47.18754664639921j),(-73.54500877635914-191.77438186205023j),,(193.4495030313538-26.82798589235736j),(-131.59653350464282-150.37730031065914j),(-35.82951473708896+206.9426719213248j),(174.51140020399936-97.48866285069037j),(-173.19183350685773-90.17544798219863j),(32.92943461897919+205.4964703274943j),(133.75054306437704-155.95832457944437j),(-0.6775700369584755-0.7354582551145171j),28
(-190.69662546464906+35.48472658855943j),(62.266199019897456-180.74152977679944j),(116.11717189341695+180.99877072713198j),(-201.3457536797305-36.05007835686274j),(125.04507222435362-137.81972354945268j),(51.5727900965921+201.12390389055074j),(-186.81647573203514-103.0767995782406j),(172.1869848295484-77.6634789823266j),(-19.420799752889778+196.098373339181j),(-148.92568646405806-157.21370575108122j),(197.79681264651217-7.795370210993298j),(-87.98580705097598+166.55062465527772j),(-92.41165159326152-191.69094458347033j),(198.67203148613302+63.047554238220116j),(-145.54813688503668+116.17562137277437j),(-24.34148476803-202.19711686867942j),(174.70319471235058+126.0063445591089j),(-184.90958569850204+51.27278759134988j),(46.77259919423419-187.4184195183461j),(128.88761960904247+173.20796660396562j),,(112.03774182906204-149.2029374195016j),(375.32612132502663+62.23766615134852j),(-561.5852889739521+74.65765914367358j),(297.31368397184093-151.65901371205675j),(205.4772811158806+106.99220145216623j),(-33.89187832405891-221.74956264914238j),(-164.8832219682638+158.60874211511276j),(231.38105850555277+31.77565216866516j),(-112.253863347689-196.6680875209773j),,(228.3504970132004-47.41446130364108j),(-176.5784360442397-146.99315116324883j),(-16.853352817295644+223.47577651200072j),(196.7645701545849-120.675368210254j),(-218.82177036820627-78.93663389062415j),(65.32960486219181+215.22186558732878j),(140.57311685573114-178.84574860159972j),(-233.70131225604158-1.0090436358399586j),(139.3430566265437+180.05433245889324j),,(-219.35636615136505+77.04472812530743j),(195.9315763444687+122.3708980454036j),(-196.33380842367478-12.690774087946252j),(123.12143570669156+164.4033352560957j),(48.8648839920359-184.22362090779774j),,(168.70606413165342+116.84907090945174j),(-20.41855662989203-196.20703111258538j),(-144.2497006448765+118.15825887045513j),(193.19389897045966+54.68276079907612j),(-87.14864460996178-183.65463546569705j),(-88.811450759553+165.28991417468637j),(193.52272192274714-14.321661048640351j),(-142.98074278680278-148.13611850299816j),(-22.26727617374472+191.7519674751893j),(169.6514134829042-81.53515067048097j),,(47.06143453162378+194.2353232796352j),(124.56509495868539-138.55262124247352j),(-196.25950446839212-28.28366819589472j),(110.50508487895289+172.42943646875386j),(63.901837277540295-178.24400418259387j),(-187.0436271598752+41.06264500611363j),(0.43371220119637277+0.9010514560963747j),25
(-378.36617574862606+305.47079664062403j),(-66.79885546971863-475.3102787220255j),(458.3746268590489+263.8329575928889j),(-482.2201908212104+159.30387201857516j),(119.20548720843703-454.63946118451275j),(339.4416008536938+385.2413727654415j),(-525.772284435342-6.784096477916648j),(290.3031128641922-377.11570882157577j),(178.06120092242972+458.47512531450093j),(-503.576241400408-172.02370967787644j),(425.0981617214336-252.43341294062392j),(-5.5858580106825855+474.37629095904435j),(-418.4076900896247-315.7516557443605j),(506.7344328082876-96.1841687435685j),,(-280.91700846233624-419.9946696004213j),(197.04609480168736+532.7656006351397j),(44.904688616716626-218.12630136523862j),(-250.8307675862085-271.50442488656125j),(255.52832126484518+543.3212220274236j),(-55.228745791452496-379.2595608757748j),,(51.722476560142994+190.3685806442134j),(127.42729940532156-138.95192459232896j),(-204.34875709912046-23.938659244074486j),(117.33179754136626+167.6244974127847j),,(-193.7655905250633+44.17861555605285j),(168.26870750663974+123.91887115619859j),(-7.77856114175772-192.60266975341835j),(-158.95192169581276+106.7713282243717j),(198.16351559164818+64.71711641325513j),(-78.3987909413402-184.28637257875783j),(-104.2612205891542+156.01222284119817j),(203.2778582780832-2.577552200266126j),(-139.21520533922543-152.92495498684033j),(-36.532591882610696+185.7436962695272j),(182.97218397341643-69.5498963792364j),,(35.76445915114239+192.24781008694237j),(139.7857293176478-127.82498468063348j),,(103.58914331227764+174.71122099500838j),(40.95611257838502+206.50323057238975j),(140.3227315233464-158.27723100491374j),(-209.0279204831791-16.92638812947702j),(110.04084191052989+178.55084329378326j),(77.22630115544175-196.93321045109133j),(-202.53878513105286+57.32626911478843j),(165.36489856156953+128.27056694378317j),(4.472675930408215-210.9625748877251j),(-170.72205432411175+124.41024233572605j),(200.00997636673574+61.94997996285998j),(-68.84026007795285-198.61094395399041j),(-117.55642915929158+175.9366408122715j),(209.64368775600326-12.117488830936537j),(-133.54468064997192-161.42289643905275j),(-49.69030266119549+205.46205779142633j),(193.0613313945737-84.66965844467913j),(-181.5492595375632-104.04881978649905j),(24.389625716949098+209.29432233220808j),(152.3365408007783-146.633836948489j),(-206.85099562043774-33.66337638066787j),(95.41961690378719+186.95420747617544j),(-0.8146480826622012-0.5799556029687094j),15
(-498.85953927425066-277.84510303681907j),(473.5833325253122-303.06750027362915j),(-68.37576199882616+640.8447548765554j),(172.8350924219985-431.4757586799618j),(-138.63778553836985-124.04387706319564j),(-6.7814316473422345+580.0495389306878j),(146.76025767654912-570.711517334204j),(-169.00093496207015+103.52122304873505j),(55.660920762026585+446.7187834026987j),(102.33296548513016-638.5794615567988j),(-178.2304170270217+318.14093269301026j),(111.14284194934126+257.52557851337053j),(45.108875140597746-626.59266458699j),(-165.1720795156759+492.9769296244227j),(152.72628469574923+36.128646976657635j),(-17.756106849668203-536.2500825099239j),(-131.4588752947434+606.1658685170252j),(175.2112147716687-189.78619333670008j),(-78.4006771254577-378.84910890733255j),(-81.30666058870392+643.5534052911064j),(175.78587830771485-391.96815737833066j),(-129.24119613110503-174.07282907579668j),(-76.38433273009156+213.6586007361578j),(220.7306701327701-81.83715008648926j),(-187.9962304652526-115.63800478927945j),(4.442158179258312+220.34278147240508j),(182.67562739487417-148.27796405484608j),(-223.24222444857003-42.742579277126865j),(84.71315456819939+199.47296642996363j),(121.77688888227452-196.17653049261406j),(-230.57164558581349+35.49783117667989j),(154.39072063111055+153.65893838337612j),(45.64987803970864-219.54310519936084j),(-209.0679454077012+109.29921674453945j),(204.76163532059758+88.62976876836122j),(-36.18567718265713-215.45568412063204j),,(229.52698581796844+12.517393893838358j),(-113.49619196722313-184.42540169158562j),(-93.58671465052008+208.37846773436502j),,(-176.61394049248807-130.3326131720943j),,(-73.84386305435365+212.7327764407078j),,(-186.89211837084784-116.04037676469113j),(6.162558095021341+219.7158155002798j),(179.51090315999488-147.12464244151099j),(-221.17207013336883-43.497006373284776j),(85.39834769204207+199.22326124860004j),(118.88604325186034-195.123018559528j),(-227.79432307727944+34.48569051652646j),(153.9550231556679+153.81771977411j),(43.39441297794917-218.72114523988625j),(-205.93076053616298+108.1559313114847j),(203.25953147412025+89.17718102391335j),(-37.523714429306125-214.96806271621386j),(-158.31543399988172+168.30120861600062j),,(-113.74947904583706-184.33309618865275j),(-90.90266835085018+207.40031975720964j),(222.6283160470635-64.08101550377133j),(-175.7508037033511-130.64716642864803j),(-12.122469998675841+220.56389764926377j),(-0.05840936251524345+0.99829271577557j),2
